id,owner,device,timestamp,cellinfo.wgs84.lon,cellinfo.wgs84.lat,cellinfo.azimuth_degrees,cell
16652,AgentD,D_2,2023-05-04 04:24:30,4.366390654673757,51.99464126281873,120,0-0-0
16653,AgentE,E_1,2023-05-04 04:24:30,4.343843507959375,51.988654715211474,20,0-0-0
16654,AgentK,K_1,2023-05-04 04:24:53,4.36763082697979,51.99004976225449,240,0-0-0
16655,AgentJ,J_2,2023-05-04 04:25:39,4.337948315692914,51.99544277723365,240,0-0-0
16656,AgentK,K_2,2023-05-04 04:25:39,4.36763082697979,51.99004976225449,240,0-0-0
16657,AgentF,F_1,2023-05-04 04:26:25,4.3530496140647505,52.013077609082096,150,0-0-0
16658,AgentI,I_1,2023-05-04 04:26:48,4.348313364865847,52.00373251738175,120,0-0-0
16659,AgentE,E_1,2023-05-04 04:27:34,4.343843507959375,51.988654715211474,20,0-0-0
16660,AgentK,K_2,2023-05-04 04:27:57,4.36763082697979,51.99004976225449,240,0-0-0
16661,AgentT,T_1,2023-05-04 04:27:57,4.331826600915831,52.00559032961253,310,0-0-0
16662,AgentI,I_1,2023-05-04 04:28:20,4.348313364865847,52.00373251738175,120,0-0-0
16663,AgentN,N_2,2023-05-04 04:28:20,4.36763082697979,51.99004976225449,240,0-0-0
16664,AgentO,O_1,2023-05-04 04:28:20,4.367319006028084,52.01656390349047,120,0-0-0
16665,AgentB,B_1,2023-05-04 04:28:43,4.36789891929774,51.99875321576234,120,0-0-0
16666,AgentJ,J_1,2023-05-04 04:28:43,4.337948315692914,51.99544277723365,240,0-0-0
16667,AgentH,H_1,2023-05-04 04:29:06,4.343948528788537,52.018561346495936,110,0-0-0
16668,AgentB,B_2,2023-05-04 04:29:29,4.36789891929774,51.99875321576234,120,0-0-0
16669,AgentT,T_1,2023-05-04 04:29:29,4.331826600915831,52.00559032961253,310,0-0-0
16670,AgentA,A_1,2023-05-04 04:29:52,4.3130442538808955,52.010795718961376,120,0-0-0
16671,AgentA,A_1,2023-05-04 04:30:15,4.3130442538808955,52.010795718961376,120,0-0-0
16672,AgentD,D_1,2023-05-04 04:30:15,4.366390654673757,51.99464126281873,120,0-0-0
16673,AgentE,E_2,2023-05-04 04:30:15,4.343843507959375,51.988654715211474,20,0-0-0
16674,AgentR,R_2,2023-05-04 04:30:38,4.330403173897175,51.991213434504516,180,0-0-0
16675,AgentT,T_1,2023-05-04 04:30:38,4.331826600915831,52.00559032961253,310,0-0-0
16676,AgentK,K_2,2023-05-04 04:31:01,4.36763082697979,51.99004976225449,240,0-0-0
16677,AgentA,A_1,2023-05-04 04:31:24,4.3130442538808955,52.010795718961376,120,0-0-0
16678,AgentS,S_2,2023-05-04 04:31:24,4.351172820147309,52.01675548727139,60,0-0-0
16679,AgentJ,J_2,2023-05-04 04:31:47,4.337948315692914,51.99544277723365,240,0-0-0
16680,AgentR,R_1,2023-05-04 04:31:47,4.330403173897175,51.991213434504516,180,0-0-0
16681,AgentD,D_1,2023-05-04 04:32:10,4.366390654673757,51.99464126281873,120,0-0-0
16682,AgentL,L_1,2023-05-04 04:32:10,4.362993490298012,51.99228364970938,60,0-0-0
16683,AgentM,M_2,2023-05-04 04:32:10,4.366390654673757,51.99464126281873,0,0-0-0
16684,AgentC,C_2,2023-05-04 04:32:56,4.343948528788537,52.018561346495936,110,0-0-0
16685,AgentD,D_1,2023-05-04 04:32:56,4.366390654673757,51.99464126281873,120,0-0-0
16686,AgentP,P_2,2023-05-04 04:33:19,4.3722575502121686,52.00756391246674,110,0-0-0
16687,AgentE,E_2,2023-05-04 04:33:42,4.343843507959375,51.988654715211474,20,0-0-0
16688,AgentF,F_1,2023-05-04 04:33:42,4.3530496140647505,52.013077609082096,150,0-0-0
16689,AgentH,H_1,2023-05-04 04:33:42,4.343948528788537,52.018561346495936,110,0-0-0
16690,AgentQ,Q_1,2023-05-04 04:33:42,4.3130442538808955,52.010795718961376,240,0-0-0
16691,AgentQ,Q_2,2023-05-04 04:33:42,4.3130442538808955,52.010795718961376,240,0-0-0
16692,AgentR,R_1,2023-05-04 04:33:42,4.330403173897175,51.991213434504516,180,0-0-0
16693,AgentJ,J_2,2023-05-04 04:34:05,4.337948315692914,51.99544277723365,240,0-0-0
16694,AgentO,O_2,2023-05-04 04:34:05,4.367319006028084,52.01656390349047,120,0-0-0
16695,AgentG,G_2,2023-05-04 04:34:28,4.3130442538808955,52.010795718961376,240,0-0-0
16696,AgentE,E_1,2023-05-04 04:34:51,4.343843507959375,51.988654715211474,20,0-0-0
16697,AgentE,E_1,2023-05-04 04:35:14,4.343843507959375,51.988654715211474,20,0-0-0
16698,AgentN,N_1,2023-05-04 04:35:14,4.36763082697979,51.99004976225449,240,0-0-0
16699,AgentP,P_1,2023-05-04 04:36:00,4.3722575502121686,52.00756391246674,110,0-0-0
16700,AgentE,E_2,2023-05-04 04:36:23,4.343843507959375,51.988654715211474,20,0-0-0
16701,AgentS,S_1,2023-05-04 04:36:46,4.351172820147309,52.01675548727139,60,0-0-0
16702,AgentA,A_1,2023-05-04 04:37:09,4.3130442538808955,52.010795718961376,120,0-0-0
16703,AgentI,I_2,2023-05-04 04:37:55,4.348313364865847,52.00373251738175,120,0-0-0
16704,AgentG,G_2,2023-05-04 04:38:41,4.3130442538808955,52.010795718961376,240,0-0-0
16705,AgentN,N_1,2023-05-04 04:38:41,4.36763082697979,51.99004976225449,240,0-0-0
16706,AgentE,E_1,2023-05-04 04:39:04,4.343843507959375,51.988654715211474,20,0-0-0
16707,AgentQ,Q_1,2023-05-04 04:39:04,4.3130442538808955,52.010795718961376,240,0-0-0
16708,AgentI,I_2,2023-05-04 04:39:27,4.348313364865847,52.00373251738175,120,0-0-0
16709,AgentJ,J_2,2023-05-04 04:39:27,4.337948315692914,51.99544277723365,240,0-0-0
16710,AgentO,O_1,2023-05-04 04:39:27,4.367319006028084,52.01656390349047,120,0-0-0
16711,AgentQ,Q_1,2023-05-04 04:39:27,4.3130442538808955,52.010795718961376,240,0-0-0
16712,AgentH,H_2,2023-05-04 04:39:50,4.343948528788537,52.018561346495936,110,0-0-0
16713,AgentK,K_1,2023-05-04 04:39:50,4.36763082697979,51.99004976225449,240,0-0-0
16714,AgentC,C_1,2023-05-04 04:40:13,4.343948528788537,52.018561346495936,110,0-0-0
16715,AgentG,G_2,2023-05-04 04:40:13,4.3130442538808955,52.010795718961376,240,0-0-0
16716,AgentS,S_1,2023-05-04 04:40:13,4.351172820147309,52.01675548727139,60,0-0-0
16717,AgentA,A_2,2023-05-04 04:40:36,4.3130442538808955,52.010795718961376,120,0-0-0
16718,AgentF,F_2,2023-05-04 04:40:36,4.3530496140647505,52.013077609082096,150,0-0-0
16719,AgentH,H_2,2023-05-04 04:40:36,4.343948528788537,52.018561346495936,110,0-0-0
16720,AgentL,L_2,2023-05-04 04:40:59,4.362993490298012,51.99228364970938,60,0-0-0
16721,AgentQ,Q_1,2023-05-04 04:41:22,4.3130442538808955,52.010795718961376,240,0-0-0
16722,AgentK,K_1,2023-05-04 04:41:45,4.36763082697979,51.99004976225449,240,0-0-0
16723,AgentK,K_2,2023-05-04 04:41:45,4.36763082697979,51.99004976225449,240,0-0-0
16724,AgentP,P_2,2023-05-04 04:41:45,4.3722575502121686,52.00756391246674,110,0-0-0
16725,AgentR,R_1,2023-05-04 04:41:45,4.330403173897175,51.991213434504516,180,0-0-0
16726,AgentA,A_2,2023-05-04 04:42:08,4.3130442538808955,52.010795718961376,120,0-0-0
16727,AgentH,H_1,2023-05-04 04:42:31,4.343948528788537,52.018561346495936,110,0-0-0
16728,AgentM,M_1,2023-05-04 04:42:31,4.366390654673757,51.99464126281873,0,0-0-0
16729,AgentE,E_1,2023-05-04 04:43:17,4.343843507959375,51.988654715211474,20,0-0-0
16730,AgentR,R_2,2023-05-04 04:43:17,4.330403173897175,51.991213434504516,180,0-0-0
16731,AgentD,D_1,2023-05-04 04:43:40,4.366390654673757,51.99464126281873,120,0-0-0
16732,AgentE,E_1,2023-05-04 04:43:40,4.343843507959375,51.988654715211474,20,0-0-0
16733,AgentT,T_1,2023-05-04 04:44:03,4.331826600915831,52.00559032961253,310,0-0-0
16734,AgentL,L_2,2023-05-04 04:44:26,4.362993490298012,51.99228364970938,60,0-0-0
16735,AgentO,O_2,2023-05-04 04:44:49,4.367319006028084,52.01656390349047,120,0-0-0
16736,AgentB,B_2,2023-05-04 04:45:12,4.36789891929774,51.99875321576234,120,0-0-0
16737,AgentH,H_2,2023-05-04 04:45:12,4.343948528788537,52.018561346495936,110,0-0-0
16738,AgentJ,J_2,2023-05-04 04:45:12,4.337948315692914,51.99544277723365,240,0-0-0
16739,AgentK,K_1,2023-05-04 04:45:12,4.36763082697979,51.99004976225449,240,0-0-0
16740,AgentG,G_2,2023-05-04 04:45:35,4.3130442538808955,52.010795718961376,240,0-0-0
16741,AgentJ,J_1,2023-05-04 04:45:35,4.337948315692914,51.99544277723365,240,0-0-0
16742,AgentT,T_2,2023-05-04 04:45:35,4.331826600915831,52.00559032961253,310,0-0-0
16743,AgentB,B_1,2023-05-04 04:46:21,4.36789891929774,51.99875321576234,120,0-0-0
16744,AgentN,N_2,2023-05-04 04:46:21,4.36763082697979,51.99004976225449,240,0-0-0
16745,AgentS,S_2,2023-05-04 04:46:21,4.351172820147309,52.01675548727139,60,0-0-0
16746,AgentT,T_1,2023-05-04 04:46:21,4.331826600915831,52.00559032961253,310,0-0-0
16747,AgentT,T_1,2023-05-04 04:46:44,4.331826600915831,52.00559032961253,310,0-0-0
16748,AgentC,C_2,2023-05-04 04:47:07,4.343948528788537,52.018561346495936,110,0-0-0
16749,AgentD,D_2,2023-05-04 04:47:30,4.366390654673757,51.99464126281873,120,0-0-0
16750,AgentN,N_1,2023-05-04 04:47:30,4.36763082697979,51.99004976225449,240,0-0-0
16751,AgentF,F_2,2023-05-04 04:47:53,4.3530496140647505,52.013077609082096,150,0-0-0
16752,AgentT,T_2,2023-05-04 04:47:53,4.331826600915831,52.00559032961253,310,0-0-0
16753,AgentK,K_1,2023-05-04 04:48:16,4.36763082697979,51.99004976225449,240,0-0-0
16754,AgentT,T_1,2023-05-04 04:48:16,4.331826600915831,52.00559032961253,310,0-0-0
16755,AgentG,G_1,2023-05-04 04:48:39,4.3130442538808955,52.010795718961376,240,0-0-0
16756,AgentC,C_2,2023-05-04 04:49:02,4.343948528788537,52.018561346495936,110,0-0-0
16757,AgentP,P_2,2023-05-04 04:49:02,4.3722575502121686,52.00756391246674,110,0-0-0
16758,AgentS,S_2,2023-05-04 04:49:02,4.351172820147309,52.01675548727139,60,0-0-0
16759,AgentE,E_1,2023-05-04 04:49:48,4.343843507959375,51.988654715211474,20,0-0-0
16760,AgentI,I_1,2023-05-04 04:49:48,4.348313364865847,52.00373251738175,120,0-0-0
16761,AgentS,S_2,2023-05-04 04:49:48,4.351172820147309,52.01675548727139,60,0-0-0
16762,AgentA,A_1,2023-05-04 04:50:11,4.3130442538808955,52.010795718961376,120,0-0-0
16763,AgentB,B_1,2023-05-04 04:50:34,4.36789891929774,51.99875321576234,120,0-0-0
16764,AgentI,I_1,2023-05-04 04:50:34,4.348313364865847,52.00373251738175,120,0-0-0
16765,AgentQ,Q_2,2023-05-04 04:50:57,4.3130442538808955,52.010795718961376,240,0-0-0
16766,AgentT,T_2,2023-05-04 04:51:20,4.331826600915831,52.00559032961253,310,0-0-0
16767,AgentA,A_2,2023-05-04 04:51:43,4.3130442538808955,52.010795718961376,120,0-0-0
16768,AgentM,M_1,2023-05-04 04:51:43,4.366390654673757,51.99464126281873,0,0-0-0
16769,AgentN,N_1,2023-05-04 04:51:43,4.36763082697979,51.99004976225449,240,0-0-0
16770,AgentS,S_1,2023-05-04 04:51:43,4.351172820147309,52.01675548727139,60,0-0-0
16771,AgentI,I_1,2023-05-04 04:52:29,4.348313364865847,52.00373251738175,120,0-0-0
16772,AgentN,N_2,2023-05-04 04:52:52,4.36763082697979,51.99004976225449,240,0-0-0
16773,AgentQ,Q_2,2023-05-04 04:53:15,4.3130442538808955,52.010795718961376,240,0-0-0
16774,AgentO,O_2,2023-05-04 04:53:38,4.367319006028084,52.01656390349047,120,0-0-0
16775,AgentR,R_1,2023-05-04 04:53:38,4.330403173897175,51.991213434504516,180,0-0-0
16776,AgentE,E_1,2023-05-04 04:54:24,4.343843507959375,51.988654715211474,20,0-0-0
16777,AgentG,G_2,2023-05-04 04:54:24,4.3130442538808955,52.010795718961376,240,0-0-0
16778,AgentI,I_1,2023-05-04 04:54:24,4.348313364865847,52.00373251738175,120,0-0-0
16779,AgentR,R_2,2023-05-04 04:54:24,4.330403173897175,51.991213434504516,180,0-0-0
16780,AgentT,T_2,2023-05-04 04:54:24,4.331826600915831,52.00559032961253,310,0-0-0
16781,AgentM,M_1,2023-05-04 04:55:10,4.366390654673757,51.99464126281873,0,0-0-0
16782,AgentC,C_2,2023-05-04 04:55:33,4.343948528788537,52.018561346495936,110,0-0-0
16783,AgentR,R_2,2023-05-04 04:55:33,4.330403173897175,51.991213434504516,180,0-0-0
16784,AgentT,T_2,2023-05-04 04:55:33,4.331826600915831,52.00559032961253,310,0-0-0
16785,AgentF,F_2,2023-05-04 04:55:56,4.3530496140647505,52.013077609082096,150,0-0-0
16786,AgentK,K_2,2023-05-04 04:55:56,4.36763082697979,51.99004976225449,240,0-0-0
16787,AgentB,B_2,2023-05-04 04:56:19,4.36789891929774,51.99875321576234,120,0-0-0
16788,AgentQ,Q_2,2023-05-04 04:56:19,4.3130442538808955,52.010795718961376,240,0-0-0
16789,AgentD,D_1,2023-05-04 04:56:42,4.366390654673757,51.99464126281873,120,0-0-0
16790,AgentI,I_1,2023-05-04 04:56:42,4.348313364865847,52.00373251738175,120,0-0-0
16791,AgentL,L_2,2023-05-04 04:56:42,4.362993490298012,51.99228364970938,60,0-0-0
16792,AgentO,O_2,2023-05-04 04:57:05,4.367319006028084,52.01656390349047,120,0-0-0
16793,AgentA,A_1,2023-05-04 04:57:28,4.3130442538808955,52.010795718961376,120,0-0-0
16794,AgentN,N_2,2023-05-04 04:57:28,4.36763082697979,51.99004976225449,240,0-0-0
16795,AgentP,P_1,2023-05-04 04:57:51,4.3722575502121686,52.00756391246674,110,0-0-0
16796,AgentA,A_2,2023-05-04 04:58:14,4.3130442538808955,52.010795718961376,120,0-0-0
16797,AgentP,P_2,2023-05-04 04:59:00,4.3722575502121686,52.00756391246674,110,0-0-0
16798,AgentL,L_2,2023-05-04 04:59:46,4.362993490298012,51.99228364970938,60,0-0-0
16799,AgentB,B_2,2023-05-04 05:00:09,4.36789891929774,51.99875321576234,120,0-0-0
16800,AgentR,R_1,2023-05-04 05:00:32,4.330403173897175,51.991213434504516,180,0-0-0
16801,AgentD,D_2,2023-05-04 05:00:55,4.366390654673757,51.99464126281873,120,0-0-0
16802,AgentJ,J_2,2023-05-04 05:00:55,4.337948315692914,51.99544277723365,240,0-0-0
16803,AgentQ,Q_1,2023-05-04 05:00:55,4.3130442538808955,52.010795718961376,240,0-0-0
16804,AgentB,B_2,2023-05-04 05:01:18,4.36789891929774,51.99875321576234,120,0-0-0
16805,AgentI,I_1,2023-05-04 05:01:18,4.348313364865847,52.00373251738175,120,0-0-0
16806,AgentO,O_1,2023-05-04 05:01:18,4.367319006028084,52.01656390349047,120,0-0-0
16807,AgentQ,Q_1,2023-05-04 05:01:41,4.3130442538808955,52.010795718961376,240,0-0-0
16808,AgentT,T_2,2023-05-04 05:01:41,4.331826600915831,52.00559032961253,310,0-0-0
16809,AgentB,B_2,2023-05-04 05:02:04,4.36789891929774,51.99875321576234,120,0-0-0
16810,AgentO,O_1,2023-05-04 05:02:04,4.367319006028084,52.01656390349047,120,0-0-0
16811,AgentG,G_2,2023-05-04 05:02:27,4.3130442538808955,52.010795718961376,240,0-0-0
16812,AgentR,R_1,2023-05-04 05:02:50,4.330403173897175,51.991213434504516,180,0-0-0
16813,AgentA,A_1,2023-05-04 05:03:36,4.3130442538808955,52.010795718961376,120,0-0-0
16814,AgentM,M_2,2023-05-04 05:03:36,4.366390654673757,51.99464126281873,0,0-0-0
16815,AgentR,R_1,2023-05-04 05:03:36,4.330403173897175,51.991213434504516,180,0-0-0
16816,AgentE,E_2,2023-05-04 05:03:59,4.343843507959375,51.988654715211474,20,0-0-0
16817,AgentI,I_2,2023-05-04 05:03:59,4.348313364865847,52.00373251738175,120,0-0-0
16818,AgentO,O_1,2023-05-04 05:04:45,4.367319006028084,52.01656390349047,120,0-0-0
16819,AgentP,P_2,2023-05-04 05:04:45,4.3722575502121686,52.00756391246674,110,0-0-0
16820,AgentS,S_2,2023-05-04 05:04:45,4.351172820147309,52.01675548727139,60,0-0-0
16821,AgentC,C_2,2023-05-04 05:05:08,4.343948528788537,52.018561346495936,110,0-0-0
16822,AgentF,F_2,2023-05-04 05:05:08,4.3530496140647505,52.013077609082096,150,0-0-0
16823,AgentG,G_2,2023-05-04 05:06:17,4.3130442538808955,52.010795718961376,240,0-0-0
16824,AgentI,I_1,2023-05-04 05:06:17,4.348313364865847,52.00373251738175,120,0-0-0
16825,AgentS,S_2,2023-05-04 05:06:40,4.351172820147309,52.01675548727139,60,0-0-0
16826,AgentT,T_1,2023-05-04 05:06:40,4.331826600915831,52.00559032961253,310,0-0-0
16827,AgentJ,J_2,2023-05-04 05:07:03,4.337948315692914,51.99544277723365,240,0-0-0
16828,AgentN,N_2,2023-05-04 05:07:03,4.36763082697979,51.99004976225449,240,0-0-0
16829,AgentA,A_2,2023-05-04 05:07:49,4.3130442538808955,52.010795718961376,120,0-0-0
16830,AgentR,R_1,2023-05-04 05:07:49,4.330403173897175,51.991213434504516,180,0-0-0
16831,AgentS,S_1,2023-05-04 05:07:49,4.351172820147309,52.01675548727139,60,0-0-0
16832,AgentN,N_2,2023-05-04 05:08:35,4.36763082697979,51.99004976225449,240,0-0-0
16833,AgentI,I_2,2023-05-04 05:08:58,4.348313364865847,52.00373251738175,120,0-0-0
16834,AgentP,P_1,2023-05-04 05:08:58,4.3722575502121686,52.00756391246674,110,0-0-0
16835,AgentE,E_1,2023-05-04 05:09:21,4.343843507959375,51.988654715211474,20,0-0-0
16836,AgentF,F_2,2023-05-04 05:10:07,4.3530496140647505,52.013077609082096,150,0-0-0
16837,AgentG,G_1,2023-05-04 05:10:07,4.3130442538808955,52.010795718961376,240,0-0-0
16838,AgentG,G_2,2023-05-04 05:10:53,4.3130442538808955,52.010795718961376,240,0-0-0
16839,AgentO,O_2,2023-05-04 05:10:53,4.367319006028084,52.01656390349047,120,0-0-0
16840,AgentS,S_1,2023-05-04 05:10:53,4.351172820147309,52.01675548727139,60,0-0-0
16841,AgentC,C_2,2023-05-04 05:11:16,4.343948528788537,52.018561346495936,110,0-0-0
16842,AgentE,E_1,2023-05-04 05:11:16,4.343843507959375,51.988654715211474,20,0-0-0
16843,AgentR,R_1,2023-05-04 05:11:16,4.330403173897175,51.991213434504516,180,0-0-0
16844,AgentG,G_2,2023-05-04 05:11:39,4.3130442538808955,52.010795718961376,240,0-0-0
16845,AgentS,S_2,2023-05-04 05:11:39,4.351172820147309,52.01675548727139,60,0-0-0
16846,AgentG,G_2,2023-05-04 05:12:02,4.3130442538808955,52.010795718961376,240,0-0-0
16847,AgentB,B_1,2023-05-04 05:12:25,4.36789891929774,51.99875321576234,120,0-0-0
16848,AgentL,L_1,2023-05-04 05:12:25,4.362993490298012,51.99228364970938,60,0-0-0
16849,AgentC,C_1,2023-05-04 05:12:48,4.343948528788537,52.018561346495936,110,0-0-0
16850,AgentT,T_2,2023-05-04 05:12:48,4.331826600915831,52.00559032961253,310,0-0-0
16851,AgentD,D_1,2023-05-04 05:13:11,4.366390654673757,51.99464126281873,120,0-0-0
16852,AgentM,M_2,2023-05-04 05:13:34,4.366390654673757,51.99464126281873,0,0-0-0
16853,AgentO,O_1,2023-05-04 05:13:34,4.367319006028084,52.01656390349047,120,0-0-0
16854,AgentC,C_2,2023-05-04 05:13:57,4.343948528788537,52.018561346495936,110,0-0-0
16855,AgentR,R_1,2023-05-04 05:13:57,4.330403173897175,51.991213434504516,180,0-0-0
16856,AgentS,S_2,2023-05-04 05:13:57,4.351172820147309,52.01675548727139,60,0-0-0
16857,AgentJ,J_2,2023-05-04 05:14:43,4.337948315692914,51.99544277723365,240,0-0-0
16858,AgentA,A_1,2023-05-04 05:15:06,4.3130442538808955,52.010795718961376,120,0-0-0
16859,AgentA,A_2,2023-05-04 05:15:06,4.3130442538808955,52.010795718961376,120,0-0-0
16860,AgentO,O_2,2023-05-04 05:15:06,4.367319006028084,52.01656390349047,120,0-0-0
16861,AgentG,G_2,2023-05-04 05:15:29,4.3130442538808955,52.010795718961376,240,0-0-0
16862,AgentN,N_1,2023-05-04 05:15:29,4.36763082697979,51.99004976225449,240,0-0-0
16863,AgentP,P_2,2023-05-04 05:15:52,4.3722575502121686,52.00756391246674,110,0-0-0
16864,AgentR,R_1,2023-05-04 05:15:52,4.330403173897175,51.991213434504516,180,0-0-0
16865,AgentR,R_2,2023-05-04 05:15:52,4.330403173897175,51.991213434504516,180,0-0-0
16866,AgentJ,J_1,2023-05-04 05:16:15,4.337948315692914,51.99544277723365,240,0-0-0
16867,AgentN,N_1,2023-05-04 05:16:15,4.36763082697979,51.99004976225449,240,0-0-0
16868,AgentR,R_1,2023-05-04 05:16:15,4.330403173897175,51.991213434504516,180,0-0-0
16869,AgentF,F_1,2023-05-04 05:16:38,4.3530496140647505,52.013077609082096,150,0-0-0
16870,AgentH,H_1,2023-05-04 05:16:38,4.343948528788537,52.018561346495936,110,0-0-0
16871,AgentI,I_1,2023-05-04 05:16:38,4.348313364865847,52.00373251738175,120,0-0-0
16872,AgentK,K_1,2023-05-04 05:17:01,4.36763082697979,51.99004976225449,240,0-0-0
16873,AgentL,L_2,2023-05-04 05:17:24,4.362993490298012,51.99228364970938,60,0-0-0
16874,AgentT,T_1,2023-05-04 05:17:24,4.331826600915831,52.00559032961253,310,0-0-0
16875,AgentG,G_1,2023-05-04 05:17:47,4.3130442538808955,52.010795718961376,240,0-0-0
16876,AgentR,R_2,2023-05-04 05:17:47,4.330403173897175,51.991213434504516,180,0-0-0
16877,AgentQ,Q_2,2023-05-04 05:18:10,4.3130442538808955,52.010795718961376,240,0-0-0
16878,AgentD,D_2,2023-05-04 05:18:33,4.366390654673757,51.99464126281873,120,0-0-0
16879,AgentE,E_2,2023-05-04 05:18:56,4.343843507959375,51.988654715211474,20,0-0-0
16880,AgentB,B_2,2023-05-04 05:19:42,4.36789891929774,51.99875321576234,120,0-0-0
16881,AgentI,I_1,2023-05-04 05:19:42,4.348313364865847,52.00373251738175,120,0-0-0
16882,AgentE,E_1,2023-05-04 05:20:28,4.343843507959375,51.988654715211474,20,0-0-0
16883,AgentR,R_1,2023-05-04 05:20:28,4.330403173897175,51.991213434504516,180,0-0-0
16884,AgentD,D_2,2023-05-04 05:21:37,4.366390654673757,51.99464126281873,120,0-0-0
16885,AgentG,G_1,2023-05-04 05:21:37,4.3130442538808955,52.010795718961376,240,0-0-0
16886,AgentM,M_1,2023-05-04 05:21:37,4.366390654673757,51.99464126281873,0,0-0-0
16887,AgentM,M_2,2023-05-04 05:22:00,4.366390654673757,51.99464126281873,0,0-0-0
16888,AgentA,A_1,2023-05-04 05:22:46,4.3130442538808955,52.010795718961376,120,0-0-0
16889,AgentJ,J_2,2023-05-04 05:22:46,4.337948315692914,51.99544277723365,240,0-0-0
16890,AgentF,F_1,2023-05-04 05:23:09,4.3530496140647505,52.013077609082096,150,0-0-0
16891,AgentM,M_1,2023-05-04 05:23:09,4.366390654673757,51.99464126281873,0,0-0-0
16892,AgentA,A_2,2023-05-04 05:23:32,4.3130442538808955,52.010795718961376,120,0-0-0
16893,AgentC,C_2,2023-05-04 05:23:32,4.343948528788537,52.018561346495936,110,0-0-0
16894,AgentD,D_1,2023-05-04 05:23:32,4.366390654673757,51.99464126281873,120,0-0-0
16895,AgentG,G_2,2023-05-04 05:23:55,4.3130442538808955,52.010795718961376,240,0-0-0
16896,AgentP,P_2,2023-05-04 05:24:18,4.3722575502121686,52.00756391246674,110,0-0-0
16897,AgentR,R_1,2023-05-04 05:24:18,4.330403173897175,51.991213434504516,180,0-0-0
16898,AgentD,D_2,2023-05-04 05:25:04,4.366390654673757,51.99464126281873,120,0-0-0
16899,AgentK,K_1,2023-05-04 05:25:04,4.36763082697979,51.99004976225449,240,0-0-0
16900,AgentK,K_1,2023-05-04 05:25:50,4.36763082697979,51.99004976225449,240,0-0-0
16901,AgentE,E_1,2023-05-04 05:26:36,4.343843507959375,51.988654715211474,20,0-0-0
16902,AgentG,G_1,2023-05-04 05:26:59,4.3130442538808955,52.010795718961376,240,0-0-0
16903,AgentM,M_1,2023-05-04 05:27:22,4.366390654673757,51.99464126281873,0,0-0-0
16904,AgentE,E_1,2023-05-04 05:28:08,4.343843507959375,51.988654715211474,20,0-0-0
16905,AgentE,E_2,2023-05-04 05:28:08,4.343843507959375,51.988654715211474,20,0-0-0
16906,AgentH,H_2,2023-05-04 05:28:31,4.343948528788537,52.018561346495936,110,0-0-0
16907,AgentN,N_1,2023-05-04 05:28:31,4.36763082697979,51.99004976225449,240,0-0-0
16908,AgentQ,Q_1,2023-05-04 05:28:31,4.3130442538808955,52.010795718961376,240,0-0-0
16909,AgentT,T_2,2023-05-04 05:28:31,4.331826600915831,52.00559032961253,310,0-0-0
16910,AgentG,G_1,2023-05-04 05:29:17,4.3130442538808955,52.010795718961376,240,0-0-0
16911,AgentC,C_2,2023-05-04 05:29:40,4.343948528788537,52.018561346495936,110,0-0-0
16912,AgentD,D_1,2023-05-04 05:30:03,4.366390654673757,51.99464126281873,120,0-0-0
16913,AgentS,S_1,2023-05-04 05:30:03,4.351172820147309,52.01675548727139,60,0-0-0
16914,AgentN,N_1,2023-05-04 05:30:26,4.36763082697979,51.99004976225449,240,0-0-0
16915,AgentT,T_1,2023-05-04 05:30:49,4.331826600915831,52.00559032961253,310,0-0-0
16916,AgentL,L_2,2023-05-04 05:31:12,4.362993490298012,51.99228364970938,60,0-0-0
16917,AgentN,N_2,2023-05-04 05:31:35,4.36763082697979,51.99004976225449,240,0-0-0
16918,AgentO,O_2,2023-05-04 05:31:58,4.367319006028084,52.01656390349047,120,0-0-0
16919,AgentA,A_2,2023-05-04 05:32:44,4.3130442538808955,52.010795718961376,120,0-0-0
16920,AgentD,D_2,2023-05-04 05:32:44,4.366390654673757,51.99464126281873,120,0-0-0
16921,AgentN,N_1,2023-05-04 05:32:44,4.36763082697979,51.99004976225449,240,0-0-0
16922,AgentO,O_1,2023-05-04 05:32:44,4.367319006028084,52.01656390349047,120,0-0-0
16923,AgentF,F_1,2023-05-04 05:33:30,4.3530496140647505,52.013077609082096,150,0-0-0
16924,AgentL,L_1,2023-05-04 05:33:30,4.362993490298012,51.99228364970938,60,0-0-0
16925,AgentO,O_1,2023-05-04 05:33:53,4.367319006028084,52.01656390349047,120,0-0-0
16926,AgentI,I_2,2023-05-04 05:34:16,4.348313364865847,52.00373251738175,120,0-0-0
16927,AgentJ,J_2,2023-05-04 05:34:16,4.337948315692914,51.99544277723365,240,0-0-0
16928,AgentE,E_2,2023-05-04 05:34:39,4.343843507959375,51.988654715211474,20,0-0-0
16929,AgentM,M_1,2023-05-04 05:34:39,4.366390654673757,51.99464126281873,0,0-0-0
16930,AgentA,A_2,2023-05-04 05:35:02,4.3130442538808955,52.010795718961376,120,0-0-0
16931,AgentE,E_1,2023-05-04 05:35:02,4.343843507959375,51.988654715211474,20,0-0-0
16932,AgentI,I_1,2023-05-04 05:35:02,4.348313364865847,52.00373251738175,120,0-0-0
16933,AgentG,G_2,2023-05-04 05:35:25,4.3130442538808955,52.010795718961376,240,0-0-0
